go_memstats_stack_inuse_bytes&payment:80&payment,2097152,2162688,2195456,2195456,2228224,2228224,2228224,2228224,2228224,2228224,2260992,2260992,2260992,2260992,2260992,2293760,2260992,2260992,2260992,2260992,2293760,2293760,2293760,2293760,2326528,2326528,2326528,2326528,2293760,2293760,2293760,2293760,2326528,2293760,2293760,2326528,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2392064
go_memstats_stack_inuse_bytes&user:80&user,2097152,2228224,2293760,1769472,1769472,2326528,2326528,2359296,2326528,2359296,2359296,2359296,1867776,1867776,2424832,1900544,2457600,2457600,2490368,2523136,1998848,2490368,2523136,1998848,2555904,1998848,2523136,2523136,1998848,2031616,2523136,2555904,2555904,1998848,2523136,2031616,2523136,2523136,2523136,2523136,2523136,2064384,2588672,2621440,2064384,2588672,2621440,2654208,2654208,2129920,2129920,2654208
go_memstats_stack_sys_bytes&catalogue:80&catalogue,2031616,2129920,2162688,2195456,2195456,2228224,2260992,2260992,2260992,2260992,2260992,2293760,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2293760,2293760,2260992,2260992,2260992,2260992,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2326528,2293760,2326528,2359296,2359296,2359296,2359296,2359296
go_memstats_stack_sys_bytes&payment:80&payment,2097152,2162688,2195456,2195456,2228224,2228224,2228224,2228224,2228224,2228224,2260992,2260992,2260992,2260992,2260992,2293760,2260992,2260992,2260992,2260992,2293760,2293760,2293760,2293760,2326528,2326528,2326528,2326528,2293760,2293760,2293760,2293760,2326528,2293760,2293760,2326528,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2392064
go_memstats_stack_sys_bytes&user:80&user,2097152,2228224,2293760,1769472,1769472,2326528,2326528,2359296,2326528,2359296,2359296,2359296,1867776,1867776,2424832,1900544,2457600,2457600,2490368,2523136,1998848,2490368,2523136,1998848,2555904,1998848,2523136,2523136,1998848,2031616,2523136,2555904,2555904,1998848,2523136,2031616,2523136,2523136,2523136,2523136,2523136,2064384,2588672,2621440,2064384,2588672,2621440,2654208,2654208,2129920,2129920,2654208
go_memstats_sys_bytes&catalogue:80&catalogue,12982520,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,14854392,14854392,14854392,14854392,14854392,14854392,14854392,15116536,15116536,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680
go_memstats_sys_bytes&payment:80&payment,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952
go_memstats_sys_bytes&user:80&user,13244664,13768952,14854392,14854392,14854392,14854392,14854392,14854392,14854392,14854392,14854392,14854392,14854392,14854392,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680
heap&carts:80&cart,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap&orders:80&orders,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap&shipping:80&shipping,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap_committed&carts:80&cart,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap_committed&orders:80&orders,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap_committed&shipping:80&shipping,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap_init&carts:80&cart,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
heap_init&orders:80&orders,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
heap_init&shipping:80&shipping,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
heap_used&carts:80&cart,74568,80712,84808,89928,95048,100168,104264,109384,58386,63506,68626,73746,78866,83986,88082,93202,98322,42732,36603,39718,44838,48934,54054,59174,63270,68390,73510,77606,82726,86822,91942,96038,101158,106278,110374,39796,44916,50036,54132,59252,63348,68468,73588,77684,82804,86900,92020,96116,101236,105332,110452,38883
heap_used&orders:80&orders,55665,60785,64881,70001,75121,80241,84337,89457,94577,98673,103793,108913,113009,48607,53727,59871,63967,68063,73183,78303,82399,87519,91615,96735,100831,106975,111071,47618,51714,56834,60930,66050,71170,75266,80386,84482,89602,94722,98818,103938,108034,113154,49725,53821,57917,63037,68157,72253,77373,81469,86589,91709
heap_used&shipping:80&shipping,90616,95736,99832,104952,56440,61560,65656,69752,74872,79992,84088,89208,93304,98424,102520,106616,56755,61875,65971,70067,75187,79283,83379,88499,92595,96691,101811,105907,53940,59060,63156,68276,72372,76468,80564,85684,89780,94900,98996,103092,108212,56720,60816,65936,70032,74128,79248,83344,87440,92560,96656,100752
httpsessions_active&carts:80&cart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
httpsessions_active&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
httpsessions_active&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
httpsessions_max&carts:80&cart,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
httpsessions_max&orders:80&orders,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
httpsessions_max&shipping:80&shipping,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
instance_uptime&carts:80&cart,147908,387907,626720,866720,1106721,1346721,1586720,1826720,2066720,2306720,2546721,2786720,3026720,3266720,3506720,3746720,3986720,4226720,4466720,4706720,4946719,5186719,5426720,5666719,5906720,6146720,6386720,6626721,6866720,7106721,7346720,7586720,7826720,8066719,8306719,8546719,8786720,9026719,9266719,9506719,9746719,9986719,10226719,10466719,10706720,10946719,11186719,11426719,11666719,11906715,12146720,12386719
instance_uptime&orders:80&orders,145385,385385,624198,864198,1104198,1344198,1584198,1824197,2064198,2304198,2544198,2784197,3024198,3264197,3504197,3744198,3984197,4224197,4464197,4704197,4944196,5184198,5424196,5664197,5904197,6144197,6384197,6624198,6864197,7104198,7344197,7584197,7824197,8064198,8304197,8544198,8784197,9024196,9264197,9504197,9744197,9984196,10224197,10464197,10704197,10944196,11184197,11424196,11664197,11904193,12144197,12384197
instance_uptime&shipping:80&shipping,145998,385998,624811,864811,1104811,1344810,1584811,1824811,2064811,2304811,2544811,2784811,3024811,3264811,3504810,3744810,3984811,4224810,4464811,4704811,4944810,5184811,5424811,5664811,5904810,6144811,6384810,6624810,6864811,7104811,7344810,7584811,7824810,8064810,8304810,8544810,8784811,9024810,9264811,9504810,9744811,9984810,10224810,10464810,10704810,10944810,11184810,11424810,11664810,11904806,12144810,12384810
jvm_classes_loaded&carts:80&cart,8052,8053,8053,8053,8053,8053,8053,8053,7997,7997,7997,7997,7997,7997,7997,7997,7997,7997,7997,7997,7997,7997,7998,7998,7998,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999
jvm_classes_loaded&orders:80&orders,8095,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097
jvm_classes_loaded&shipping:80&shipping,7429,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431
jvm_classes_loaded_total&carts:80&cart,8052,8053,8053,8053,8053,8053,8053,8053,8054,8054,8054,8054,8054,8054,8054,8054,8054,8054,8054,8054,8054,8054,8055,8055,8055,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056
jvm_classes_loaded_total&orders:80&orders,8095,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097
jvm_classes_loaded_total&shipping:80&shipping,7429,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431
jvm_classes_unloaded_total&carts:80&cart,0,0,0,0,0,0,0,0,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
jvm_classes_unloaded_total&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_classes_unloaded_total&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_count&G1 Old Generation&carts:80&cart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_count&G1 Old Generation&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_count&G1 Old Generation&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_count&G1 Young Generation&carts:80&cart,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,63,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67
jvm_gc_collection_seconds_count&G1 Young Generation&orders:80&orders,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,63,63
jvm_gc_collection_seconds_count&G1 Young Generation&shipping:80&shipping,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61
jvm_gc_collection_seconds_sum&G1 Old Generation&carts:80&cart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_sum&G1 Old Generation&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_sum&G1 Old Generation&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_sum&G1 Young Generation&carts:80&cart,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.245,3.245,3.245,3.245,3.245,3.245,3.245,3.245,3.245,3.259,3.265,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.279
jvm_gc_collection_seconds_sum&G1 Young Generation&orders:80&orders,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.968,2.968,2.968,2.968,2.968,2.968,2.968,2.968,2.968,2.968
jvm_gc_collection_seconds_sum&G1 Young Generation&shipping:80&shipping,3.121,3.121,3.121,3.121,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15
jvm_info&carts:80&cart&Oracle Corporation&1.8.0_111-internal-alpine-r0-b14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jvm_info&orders:80&orders&Oracle Corporation&1.8.0_111-internal-alpine-r0-b14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jvm_info&shipping:80&shipping&Oracle Corporation&1.8.0_111-internal-alpine-r0-b14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jvm_memory_bytes_committed&heap&carts:80&cart,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728
jvm_memory_bytes_committed&heap&orders:80&orders,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728
jvm_memory_bytes_committed&heap&shipping:80&shipping,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728
jvm_memory_bytes_committed&nonheap&carts:80&cart,75685888,75948032,75948032,75948032,76210176,76210176,76603392,76865536,77389824,77586432,77848576,78635008,78635008,78831616,79224832,79224832,79749120,79749120,79749120,79945728,80011264,80273408,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944,80338944
jvm_memory_bytes_committed&nonheap&orders:80&orders,75366400,75366400,75628544,75628544,75890688,75890688,76218368,76414976,77266944,77398016,77594624,78512128,78512128,78708736,79036416,79036416,79560704,79560704,79560704,79626240,79626240,79757312,79822848,79822848,79822848,79822848,79822848,79888384,79888384,79888384,79888384,79888384,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920,79953920
jvm_memory_bytes_committed&nonheap&shipping:80&shipping,71925760,72187904,72187904,72187904,72187904,72187904,72450048,72515584,72908800,73433088,73433088,74153984,74153984,74285056,74874880,74874880,75071488,75071488,75137024,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632,75333632
jvm_memory_bytes_used&heap&carts:80&cart,76358288,82649744,86844048,92086928,97329808,101524112,106766992,112009872,59787776,65030656,70273536,75516416,80759296,86002176,90196480,95439360,100682240,43758080,37482112,40672152,45915032,50109336,55352216,60595096,64789400,70032280,75275160,79469464,84712344,88906648,94149528,98343832,103586712,108829592,113023896,40751904,45994784,50189088,55431968,60674848,64869152,70112032,75354912,79549216,84792096,88986400,94229280,98423584,103666464,107860768,113103648,39816320
jvm_memory_bytes_used&heap&orders:80&orders,57001696,62244576,66438880,71681760,76924640,82167520,86361824,91604704,96847584,101041888,106284768,111527648,115721952,49774240,55017120,61308576,65502880,69697184,74940064,80182944,84377248,89620128,93814432,99057312,103251616,109543072,113737376,48761528,52955832,58198712,62393016,67635896,72878776,77073080,82315960,86510264,91753144,96996024,101190328,106433208,110627512,115870392,50918912,55113216,59307520,64550400,69793280,73987584,79230464,83424768,88667648,93910528
jvm_memory_bytes_used&heap&shipping:80&shipping,92790896,98033776,102228080,107470960,57795072,63037952,67232256,71426560,76669440,81912320,86106624,91349504,95543808,100786688,104980992,109175296,58117488,63360368,67554672,71748976,76991856,81186160,85380464,90623344,94817648,99011952,104254832,108449136,55234976,60477856,64672160,69915040,74109344,78303648,82497952,87740832,91935136,97178016,101372320,105566624,110809504,58081888,62276192,67519072,71713376,75907680,81150560,85344864,89539168,94782048,98976352,103170656
jvm_memory_bytes_used&nonheap&carts:80&cart,72994520,72787440,73252656,73788664,74116960,74415960,75106904,75350296,75756552,75934032,76233272,76995808,77018976,77104984,77674168,77676600,78223416,78225144,78244792,78444944,78386448,78510200,78552904,78562760,78568712,78559072,78582736,78591856,78574896,78564464,78568368,78589520,78570872,78571704,78577656,78565880,78556024,78529656,78540088,78542840,78542840,78533944,78540920,78542200,78542200,78509368,78516152,78525496,78538792,78531112,78531112,78506984
jvm_memory_bytes_used&nonheap&orders:80&orders,71783968,72716536,73184760,73734616,74015520,74329480,74909368,75130344,75768248,75901456,76159816,77081960,77124520,77237408,77631992,77642024,78227048,78175656,78157096,78238488,78265272,78484696,78525912,78546136,78543120,78528784,78537920,78553184,78579680,78581792,78583392,78607680,78650728,78654312,78649192,78651368,78616872,78581480,78610920,78615336,78611624,78611240,78632296,78614312,78614312,78611496,78622120,78624744,78634456,78634456,78636632,78586520
jvm_memory_bytes_used&nonheap&shipping:80&shipping,69444976,68993776,69383912,69799352,70051800,70182256,71054216,71281480,71814080,71989752,72016872,72724448,72754056,72893512,73485008,73508560,73755112,73762600,73773672,73946432,73951824,73962704,73921168,73824976,73833936,73866512,73868408,73884696,73876952,73882072,73884760,73915560,73934704,73936624,73939824,73942000,73942896,73943984,73944432,73911024,73911024,73907696,73907696,73906144,73906144,73894880,73897760,73898912,73884200,73893544,73893544,73898088
jvm_memory_pool_bytes_committed&carts:80&cart&Code Cache,25821184,25821184,25821184,25821184,25821184,25821184,25952256,26214400,26738688,26935296,27197440,27721728,27721728,27918336,28311552,28311552,28835840,28835840,28835840,29032448,29097984,29097984,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520,29163520
jvm_memory_pool_bytes_committed&carts:80&cart&Compressed Class Space,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696,5533696
jvm_memory_pool_bytes_committed&carts:80&cart&G1 Eden Space,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,6291456,6291456,81788928,81788928,81788928,81788928,81788928,81788928,81788928,81788928,81788928,81788928,81788928,81788928,81788928,81788928,81788928,81788928,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504,82837504
jvm_memory_pool_bytes_committed&carts:80&cart&G1 Old Gen,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,77594624,126877696,126877696,51380224,51380224,51380224,51380224,51380224,51380224,51380224,51380224,51380224,51380224,51380224,51380224,51380224,51380224,51380224,51380224,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648,50331648
jvm_memory_pool_bytes_committed&carts:80&cart&G1 Survivor Space,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576,1048576
jvm_memory_pool_bytes_committed&carts:80&cart&Metaspace,44331008,44593152,44593152,44593152,44855296,44855296,45117440,45117440,45117440,45117440,45117440,45379584,45379584,45379584,45379584,45379584,45379584,45379584,45379584,45379584,45379584,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728,45641728
jvm_memory_pool_bytes_committed&orders:80&orders&Code Cache,25296896,25296896,25296896,25296896,25296896,25296896,25624576,25821184,26411008,26542080,26738688,27394048,27394048,27590656,27918336,27918336,28442624,28442624,28442624,28508160,28508160,28639232,28704768,28704768,28704768,28704768,28704768,28770304,28770304,28770304,28770304,28770304,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840,28835840
