go_goroutines&user:80&user,13,13,12,12,12,12,13,13,15,13,12,15,13,13,12,12,12,14,14,14,15,12,12,12,14,12,13,12,15,14,12,14,13,12,12,12,15,13,13,13,14,12,12,13,15,12,15,12,14,15,12,13,14,13,14,14,14,12,12,13,12,12,12,15,12,13,15,14,13,12,12,13,12,15,12,12,12,12,13,15,14,14,14,13,15,13,12,13,13,12,14,13,14,13,12,13,13,13,14,14,12,14,13,13,12,13,13,15,15,12,12,12,15,12,14,13,13,12,12,13,12,12,15,15,13,13,12,12,12,12,15,15,15,12,12,13,15,13,13,12,14,13,13,12,12,14,13,12,12,13,13,13,13,12,11,12,12,15,12,15,12,12,12,13,12,13,15,13,12,14,12,14,15,13,13,13,14,13,13,12,12,13,12,12,12,12,13,14,13,15,15,12,14,14,13,12,15,13,13,12,12,13,14
go_memstats_alloc_bytes&catalogue:80&catalogue,2849544,2850496,2857256,2862320,2863520,2869384,2889688,2870560,2872000,2880976,2882040,2888112,2890344,2888992,2884424,2890344,2895312,2898568,2901664,2910048,2908824,2904656,2911440,2913968,2912496,2913040,2910784,2916616,2920144,2915408,2919248,2919888,2919328,2917184,2923056,2924960,2926280,2927792,2923984,2925528,2925144,2928232,2926112,2932320,2932288,2927368,2934936,2937352,2933712,2931712,2931496,2959488,2936408,2937936,2934960,2938576,2940088,2939728,2941432,2940544,2943256,2939936,2945672,2945104,2938824,2946384,2972232,2945560,2942872,2948920,2948504,2946936,2949648,2945384,2997176,2948624,2944032,2946240,2945064,2948472,2950544,2950744,2947392,2952000,2949104,2955256,2955080,2950768,2956608,2960560,2954872,2952616,2956912,2955416,2957208,2952712,2957880,2952752,2957584,2959016,2962744,2959056,3018368,2961944,2955544,2965056,2961544,2958336,3019640,2963648,2956088,2961584,2956328,2960640,2963272,2958656,2955904,3015232,2965488,2963576,2962400,2958464,3008912,2966840,3047736,2962264,2957984,3021712,3016920,2959288,2966768,2958768,2972480,2967160,2967408,2964336,2969024,2966088,2967880,2965584,2960560,2962304,2963488,2958392,2963424,2962208,2954520,3023808,3025304,2965376,2966408,2965096,2968200,2964720,2958864,2964144,2961432,2967064,2967408,2957184,2963392,2963424,3030336,2957048,2963952,2964960,2965672,2959136,2964096,2964744,2964736,2967200,2965064,2964856,2959064,3021160,2984680,2963392,2958056,2961432,2956368,2961160,2968368,2964784,2968576,2970744,2970544,3026648,2970312,2974904,2966584,2967576,2966344,2975048,2967064,3047480,3038464,3045320,3048408,3023824,3026128,2977784,2975936
go_memstats_alloc_bytes&payment:80&payment,1822416,1831136,1832944,1838680,1844400,1846936,1848960,1851120,1848936,1852600,1858224,1862408,1858440,1860288,1864592,1870560,1875008,1875664,1875712,1877264,1877648,1878128,1879552,1882664,1883984,1887928,1889696,1890224,1891536,1893312,1894368,1900768,1905688,1899408,1900656,1901760,1903304,1904352,1909152,1907808,1909744,1908144,1912272,1914296,1917352,1921408,1924592,1926944,1926784,1929776,1930432,1942792,1930800,1932784,1933632,1932432,1937736,1934048,1937768,1940520,1935344,1942296,1937080,1938384,1935472,1932784,1928632,1931376,1931344,1930272,1930208,1930592,1930880,1931920,1931664,1931520,1930560,1933984,1932192,1937032,1936672,1937320,1933344,1933440,1934224,1935168,1942584,1940040,1935408,1936368,1932656,1931040,1933728,1934784,1933632,1941544,1934464,1935920,1936624,1936000,1937168,1937024,1937088,1938808,1941376,1943312,1942336,1946984,1943648,1942752,1945792,1945616,1944720,1944848,1948136,1939888,1939440,1939056,1942216,1942992,1943360,1941360,1942144,1943832,1942336,1942576,1949384,1943280,1945008,1945696,1943112,1945376,1946640,1948192,1948272,1949888,1948368,1953104,1953968,1951824,1958968,1955040,1956896,1958608,1953280,1958616,1959880,1955328,1956368,1956392,1953680,1955536,1953856,1959616,1958128,1957400,1957280,1957304,1956320,1957472,1957744,1959904,1963736,1959680,1958096,1958032,1956704,1959984,1958832,1963960,1957472,1959504,1954480,1961784,1957648,1955152,1956648,1956024,1954944,1955152,1963496,1960248,1955456,1956288,1957088,1959992,1958512,1959352,1955480,1960056,1957888,1961864,1964232,1956208,1958048,1959200,1953712,1951560,1955728,1955856,1956168,1954240,1954560
go_memstats_alloc_bytes&user:80&user,2946560,2951440,3033488,3039080,3055360,3073400,3069904,3087376,3016936,3083848,3096504,3093048,3076984,3091520,3019144,3079552,3100736,3090080,3091440,3087976,4036456,2185008,2188728,2183480,2182416,2196144,3105536,3106688,4021264,4052776,1281504,2102480,2194848,2197120,2192320,2192384,2191584,3121288,3129744,4071952,2109848,3127176,3137424,3145528,2223328,2234048,3141240,2216848,3150176,3133568,1308184,3059272,3133960,2130312,3045632,2142656,4002384,3145040,3065040,2234224,3992688,3077864,3992160,3164088,3082072,2239896,2146232,3170048,2256768,3176536,3097704,2262264,2180168,1341736,3187672,3102464,2279280,3109264,2264384,4016936,3176192,3110056,2263312,2186096,4045000,3181512,3105320,2267296,2271288,2194944,4030776,3186000,3181776,3198480,3200080,3111656,2273752,2205744,4063448,3217320,3214920,3135792,3216992,3145872,3137560,2301000,2222160,2220512,4060464,3195280,3193280,3193744,3191672,3118992,3122448,3126152,3201104,3126720,3126200,3100744,2278216,2280352,2202424,4052472,1378384,3219512,3219696,3125072,2282416,2205376,2205176,4059728,3204784,3205784,3138264,2318488,2216176,2217288,2222904,4021808,3191608,3194248,2279528,2203920,4062192,3195560,3193432,3116440,3109968,2274840,2203120,2274104,2198440,4057984,3233384,3115560,3117848,3112096,3098928,2296736,2202320,2186624,4056624,3209432,3207672,3208168,3211672,2299528,2226920,2208040,2291800,2293632,2207528,2210040,2209736,1362968,3209072,3131904,2289544,3112832,2308976,3117328,3216976,3135552,3132360,2288736,2288240,2218368,4080728,1362416,1383472,2198816,2218640,2194960,2201216,2307608,3222304,3220192,3231584,3225144,1386248,3222888,3215024
go_memstats_alloc_bytes_total&catalogue:80&catalogue,10615368,21615800,32616712,43628616,54633976,65649504,76662848,87641032,98644608,109644704,120640264,131641328,142642296,153637816,164628872,175623688,186623592,197616888,208618176,219617520,230606400,241590384,252589160,263585728,274584072,285573016,296556128,307554880,318554904,329546216,340540328,351531704,362534888,373522248,384515744,395503104,406506856,417505464,428488968,439486320,450483056,461477616,472470816,483464968,494450680,505438832,516434248,527425928,538419752,549406288,560410872,571433448,582396656,593384544,604376952,615380832,626375048,637363744,648354688,659349264,670343136,681332392,692326080,703321208,714304096,725309800,736336912,747303976,758291112,769290728,780281384,791280368,802275032,813266704,824253016,835247760,846232064,857217048,868211576,879204960,890189120,901192840,912181992,923184616,934176720,945174080,956166464,967150144,978150072,989153528,1000141712,1011132488,1022123512,1033112192,1044104848,1055090144,1066080808,1077070824,1088063536,1099055728,1110059240,1121048384,1132044320,1143047840,1154032144,1165028592,1176011360,1186998872,1197996888,1209003656,1219997208,1230994744,1241972776,1252978056,1263973080,1274970440,1285959128,1296949112,1307938240,1318923824,1329910656,1340904272,1351897392,1362912048,1373931576,1384901904,1395885424,1406892544,1417891016,1428883568,1439879144,1450875376,1461888560,1472872016,1483863152,1494848608,1505846680,1516838144,1527829728,1538817008,1549816248,1560802080,1571801904,1582802296,1593811376,1604799224,1615779568,1626780096,1637780488,1648771640,1659765960,1670753960,1681748440,1692737736,1703728072,1714726352,1725709240,1736708040,1747705848,1758694536,1769687440,1780681424,1791689544,1802670744,1813675416,1824675704,1835670800,1846655624,1857659296,1868646040,1879635088,1890637416,1901631600,1912628792,1923619512,1934617832,1945628784,1956611472,1967601888,1978594824,1989580096,2000572032,2011575800,2022568088,2033565144,2044573800,2055562880,2066549664,2077551544,2088544664,2099536248,2110525008,2121517064,2132515248,2143495272,2154502384,2165505576,2176509256,2187505384,2198498752,2209499192,2220490168,2231475080
go_memstats_alloc_bytes_total&payment:80&payment,10439112,21443176,32430264,43425224,54432480,65422584,76406448,87406592,98396896,109394272,120387816,131386864,142385520,153382816,164394128,175394032,186398144,197385664,208379448,219373888,230373424,241360280,252360000,263350776,274349392,285347880,296342000,307345704,318345104,329343368,340340944,351345448,362341320,373322208,384319696,395309512,406299832,417292080,428294640,439282920,450274904,461262632,472262176,483251248,494243464,505241648,516237984,527247520,538245192,549250656,560239856,571250032,582236248,593219680,604210464,615197048,626197920,637181720,648174024,659175760,670148984,681152200,692144192,703130472,714122960,725110048,736101736,747096392,758088480,769082552,780074536,791072392,802060920,813049344,824043520,835031232,846018816,857015744,868009200,879001576,889997552,900989704,911990456,922982592,933974592,944965224,955957128,966950624,977939400,988938136,999931520,1010925904,1021912648,1032910200,1043903768,1054897856,1065889144,1076882416,1087867256,1098865192,1109857992,1120841712,1131832192,1142821760,1153821480,1164811680,1175803344,1186793496,1197783184,1208770120,1219766320,1230759656,1241757144,1252746728,1263738240,1274736176,1285722888,1296713152,1307706080,1318701552,1329695152,1340685784,1351672952,1362672440,1373664544,1384655056,1395654448,1406637160,1417621224,1428619144,1439611592,1450599048,1461598952,1472582096,1483574632,1494573168,1505570496,1516578344,1527578568,1538571168,1549570104,1560554992,1571544248,1582553416,1593541656,1604536592,1615526376,1626514488,1637510032,1648514336,1659509344,1670506096,1681497784,1692492816,1703485872,1714478160,1725471768,1736466160,1747453280,1758442816,1769431160,1780435960,1791434816,1802423528,1813410440,1824400304,1835394880,1846389104,1857380640,1868379216,1879368888,1890357600,1901340736,1912342456,1923332088,1934321240,1945310688,1956309520,1967302992,1978294224,1989294608,2000283216,2011271376,2022265880,2033258576,2044254216,2055239480,2066229168,2077217136,2088214576,2099201512,2110197488,2121191304,2132179880,2143160192,2154153768,2165145176,2176140184,2187135312,2198127072,2209128592,2220120400,2231116408
go_memstats_alloc_bytes_total&user:80&user,10777584,21826872,32877832,43912288,54971608,66036864,77088496,88139352,99173664,110218752,121263816,132308896,143350856,154396440,165444320,176487424,187545696,198588432,209637832,220690400,231776616,242818928,253860936,264905024,275956544,287010624,298062864,309124824,320182296,331244896,342284344,353337160,364386480,375425760,386465368,397511808,408554920,419604352,430656392,441727696,452761368,463805112,474861536,485900768,496959208,508008696,519053120,530100944,541167584,552189488,563255104,574307760,585349224,596418312,607460184,618540616,629618776,640647384,651719824,662773776,673855000,684894080,695942168,707004832,718069936,729144696,740207520,751249032,762322512,773371448,784427048,795490072,806550136,817600344,828657968,839730888,850795744,861851736,872902576,883946640,895006872,906089640,917146280,928213320,939284952,950309912,961366120,972418912,983496312,994546024,1005611064,1016665608,1027733424,1038806216,1049874856,1060926912,1071991328,1083067936,1094137856,1105171632,1116245192,1127297248,1138352808,1149407320,1160456440,1171513520,1182572200,1193638088,1204708984,1215754992,1226813976,1237886032,1248947552,1260006752,1271073896,1282143208,1293210120,1304276944,1315345104,1326409912,1337470592,1348533192,1359592832,1370671160,1381726160,1392763904,1403839136,1414902472,1425948048,1437002544,1448059992,1459119088,1470149368,1481205744,1492273368,1503362736,1514390944,1525445864,1536509040,1547530632,1558590128,1569661208,1580720272,1591782056,1602848784,1613866928,1624928992,1635986592,1647049240,1658107008,1669174960,1680238168,1691302392,1702377184,1713439488,1724477232,1735546536,1746610512,1757687304,1768734960,1779796688,1790859376,1801919296,1812961200,1824019528,1835087192,1846145000,1857218672,1868288528,1879334152,1890406808,1901467776,1912521680,1923581888,1934644936,1945688808,1956755456,1967823384,1978872376,1989940504,2001020680,2012060304,2023133536,2034194856,2045257344,2056318920,2067377784,2078438696,2089501384,2100526672,2111596208,2122655024,2133725904,2144774720,2155840104,2166898984,2177957880,2189013832,2200078224,2211134408,2222189888,2233247864,2244295976
go_memstats_buck_hash_sys_bytes&catalogue:80&catalogue,1444174,1444390,1444846,1445542,1446294,1446742,1446742,1446918,1447142,1447142,1447142,1447310,1447310,1447486,1447942,1448174,1448174,1448870,1448870,1449534,1450094,1450350,1450622,1450622,1451126,1451790,1452054,1452286,1452286,1452286,1452558,1452798,1453030,1453030,1453270,1453270,1453670,1453886,1454126,1454126,1454550,1454774,1455030,1455030,1455254,1455254,1455254,1455254,1455254,1455254,1455254,1455254,1455494,1455494,1455494,1455494,1455494,1455494,1455494,1455726,1455726,1456134,1456366,1456366,1456366,1456366,1456366,1456574,1456790,1457030,1457030,1457246,1457486,1457486,1457718,1457718,1457718,1457942,1458182,1458422,1458422,1458622,1458878,1459134,1459134,1459134,1459374,1459614,1459862,1459862,1459862,1460062,1460062,1460262,1460262,1460262,1460542,1460790,1460990,1460990,1460990,1460990,1461182,1461182,1461182,1461182,1461182,1461182,1461182,1461182,1461182,1461182,1461414,1461414,1461414,1461414,1461414,1461414,1461414,1461646,1461646,1461646,1461646,1462142,1462142,1462398,1462398,1462398,1462638,1462638,1462638,1462638,1462638,1463070,1463070,1463070,1463374,1463630,1463806,1463990,1463990,1464230,1464230,1464230,1464230,1464230,1464230,1464406,1464406,1464406,1464406,1464406,1464406,1464406,1464406,1464406,1464406,1464614,1464614,1464614,1464614,1464614,1464614,1464614,1464878,1464878,1465142,1465142,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465382,1465598,1465598,1465598,1465598,1465814,1466054,1466054,1466054,1466054,1466054,1466054,1466054,1466054,1466054,1466270,1466534,1466534,1466774
go_memstats_buck_hash_sys_bytes&payment:80&payment,1444234,1444458,1445122,1445570,1446378,1446586,1446850,1447242,1447762,1447962,1448170,1448394,1448602,1448874,1449530,1449786,1450058,1450298,1451226,1451394,1451666,1453098,1453330,1453850,1453850,1454066,1454066,1454306,1454546,1454770,1454770,1454770,1454770,1455002,1455410,1455410,1455410,1455410,1455626,1455626,1455626,1455626,1455626,1455626,1455626,1456130,1456130,1456378,1456378,1456610,1456610,1457026,1457250,1457250,1457250,1457250,1457250,1457490,1457490,1457666,1457834,1458058,1458058,1458058,1458058,1458306,1458498,1458682,1458906,1458906,1458906,1459290,1459290,1459754,1460218,1460218,1460706,1460706,1460706,1460946,1460946,1460946,1460946,1461162,1461162,1461162,1461394,1461394,1461698,1461914,1461914,1461914,1462450,1462970,1462970,1462970,1463146,1463642,1463858,1463858,1464266,1464442,1464674,1464674,1464674,1464866,1465106,1465106,1465106,1465386,1465386,1465386,1465386,1465386,1465602,1465602,1465602,1465602,1465602,1465602,1465602,1465602,1465602,1465602,1465602,1465602,1465858,1465858,1465858,1466106,1466106,1466106,1466106,1466594,1466594,1466898,1466898,1467602,1467602,1467602,1467602,1467786,1467786,1467786,1468234,1468426,1468426,1468426,1468426,1468426,1468426,1468426,1468426,1468922,1468922,1469354,1469354,1469594,1469594,1469594,1469594,1469594,1469826,1469826,1469826,1469826,1469826,1469826,1469826,1469826,1470042,1470042,1470042,1470234,1470234,1470450,1470450,1470450,1470450,1470450,1470450,1470658,1470658,1470658,1470658,1470658,1470658,1470658,1470658,1470658,1470658,1470658,1470658,1470658,1470658,1470882,1470882,1471114,1471330,1471570,1471570,1471874,1472114
go_memstats_buck_hash_sys_bytes&user:80&user,1443880,1444832,1444832,1445280,1446176,1446592,1446824,1447688,1448144,1448144,1448568,1448784,1448952,1449424,1449928,1450344,1450344,1451168,1451376,1451632,1451872,1451872,1452088,1452312,1452960,1453464,1453920,1454144,1454144,1454360,1454576,1454816,1455088,1455088,1455088,1455088,1455088,1455264,1455784,1455784,1455784,1455784,1455784,1456024,1456840,1457136,1457392,1457392,1457392,1457392,1457392,1457616,1457824,1458592,1458592,1459232,1459472,1459728,1459728,1460472,1460848,1461064,1461304,1461304,1461304,1461304,1461520,1461752,1461752,1461752,1461992,1462232,1462232,1462464,1462464,1462720,1462720,1462720,1462720,1462720,1462720,1462720,1462952,1462952,1463472,1463472,1463472,1463672,1463672,1463672,1463888,1463888,1464272,1464448,1464448,1464448,1464448,1464688,1464896,1464896,1464896,1465136,1465392,1465880,1465880,1465880,1466136,1466136,1466376,1466624,1466624,1467040,1467040,1467296,1467296,1467296,1467296,1467296,1467296,1467296,1467296,1467296,1467512,1467512,1467704,1467704,1467704,1467944,1467944,1468176,1468352,1468600,1468848,1468848,1468848,1468848,1468848,1469104,1469104,1469336,1469576,1469576,1469576,1469576,1469800,1469800,1469800,1469800,1470096,1470096,1470096,1470096,1470336,1470336,1470592,1470592,1470792,1470792,1470792,1471016,1471016,1471016,1471016,1471016,1471016,1471016,1471016,1471280,1471280,1471280,1471472,1471680,1472632,1472896,1472896,1472896,1472896,1473096,1473096,1473096,1473096,1473096,1473096,1473096,1473320,1473320,1473320,1473320,1473320,1473320,1473320,1473320,1473320,1473320,1473320,1473320,1473320,1473512,1473512,1473512,1473512,1473512,1473752
go_memstats_frees_total&catalogue:80&catalogue,14223,30935,47641,64370,81127,97875,114610,131284,148040,164731,181414,198157,214895,231596,248264,264974,281685,298350,315065,331771,348464,365163,381884,398600,415333,432019,448708,465423,482152,498831,515566,532249,549003,565694,582384,599064,615816,632525,649221,665988,682692,699364,716067,732787,749487,766193,782925,799608,816307,833016,849748,866496,883115,899811,916515,933258,949951,966642,983362,1000081,1016789,1033473,1050147,1066881,1083553,1100249,1117032,1133710,1150382,1167093,1183757,1200484,1217175,1233879,1250250,1267253,1283945,1300637,1317325,1334051,1350699,1367454,1384152,1400914,1417603,1434310,1451012,1467693,1484391,1501155,1517850,1534562,1551270,1567952,1584651,1601345,1618027,1634727,1651426,1668114,1684860,1701529,1717944,1734959,1751690,1768410,1785062,1801758,1818151,1835232,1851948,1868672,1885341,1902060,1918728,1935438,1952161,1968518,1985511,2002209,2018895,2035651,2052062,2069116,2085509,2102500,2119203,2135588,2152341,2169372,2186051,2202783,2219521,2236192,2252892,2269580,2286268,2302982,2319688,2336402,2353205,2369856,2386568,2403317,2420084,2436770,2453429,2469836,2486518,2503554,2520259,2536969,2553651,2570340,2587043,2603737,2620396,2637126,2653824,2670642,2687328,2704018,2720452,2737464,2754181,2770876,2787543,2804262,2820972,2837632,2854338,2871059,2887753,2904461,2921128,2937532,2954561,2971330,2988051,3004728,3021456,3038122,3054844,3071556,3088267,3104986,3121690,3138059,3155091,3171812,3188582,3205283,3221982,3238697,3255378,3271757,3288488,3305166,3321906,3338613,3355361,3372364,3389031
go_memstats_frees_total&payment:80&payment,14809,31521,48176,64874,81616,98288,114972,131684,148371,165069,181785,198504,215221,231952,248689,265393,282094,298784,315483,332197,348908,365603,382309,398988,415717,432411,449099,465846,482572,499272,515969,532695,549419,566073,582766,599466,616169,632855,649583,666267,682972,699648,716358,733035,749740,766475,783182,799955,816674,833395,850098,866849,883521,900190,916887,933574,950284,966971,983669,1000433,1017065,1033779,1050487,1067161,1083893,1100619,1117325,1134034,1150750,1167467,1184172,1200891,1217582,1234260,1250995,1267677,1284368,1301092,1317812,1334505,1351237,1367922,1384696,1401388,1418093,1434782,1451486,1468203,1484890,1501589,1518360,1535053,1551748,1568466,1585172,1601863,1618586,1635290,1651954,1668696,1685399,1702064,1718802,1735475,1752181,1768889,1785606,1802287,1818994,1835676,1852388,1869087,1885789,1902520,1919194,1935958,1952652,1969346,1986046,2002761,2019457,2036156,2052847,2069556,2086265,2102980,2119707,2136392,2153094,2169801,2186476,2203185,2219936,2236599,2253281,2270015,2286742,2303472,2320179,2336872,2353548,2370220,2386908,2403638,2420413,2437123,2453818,2470528,2487204,2503964,2520692,2537408,2554116,2570816,2587525,2604225,2620924,2637627,2654319,2671015,2687698,2704413,2721124,2737845,2754539,2771255,2787986,2804684,2821398,2838100,2854777,2871469,2888204,2904906,2921603,2938325,2955015,2971752,2988474,3005157,3021873,3038589,3055260,3071945,3088644,3105368,3122049,3138733,3155405,3172134,3188834,3205536,3222266,3238979,3255647,3272349,3289106,3305765,3322495,3339197,3355940,3372624,3389357
go_memstats_frees_total&user:80&user,16298,33633,50540,67879,85095,102349,119783,136987,154589,171594,188931,206251,223603,240925,258584,275573,292899,310149,327482,344809,361113,380680,397992,415378,432694,449982,466261,483614,500109,517126,537836,555143,571352,588645,606020,623297,640641,656640,673972,690246,711065,725999,743315,760595,779101,796368,812573,830997,847235,864509,884124,899589,916521,936117,952273,970760,985676,1003281,1021724,1039118,1055544,1073037,1089281,1107175,1125067,1143220,1161634,1176482,1195046,1211217,1229255,1247044,1264920,1282841,1297909,1316322,1333781,1350616,1368401,1383852,1401913,1419672,1437766,1455809,1470611,1488681,1506328,1524514,1541890,1559562,1574917,1592797,1610155,1627337,1644676,1662549,1680641,1698646,1713414,1731295,1748649,1766562,1783350,1801015,1818343,1836460,1854135,1871503,1886685,1904767,1922086,1939475,1956795,1974486,1991804,2009211,2026229,2043949,2061368,2079427,2096883,2114208,2131901,2147079,2167377,2182205,2199609,2217538,2235633,2253324,2270675,2285697,2303671,2321066,2338742,2356923,2374561,2391889,2409244,2424563,2442346,2459699,2478185,2495898,2510998,2529019,2546409,2564149,2581499,2599605,2617337,2634348,2652043,2667379,2685076,2702987,2720338,2737756,2755840,2772954,2790933,2808983,2823373,2841249,2858592,2875948,2893250,2911759,2929454,2946779,2963783,2981110,2998871,3016210,3033555,3051630,3066674,3084438,3102546,3119812,3137221,3154484,3170755,3188511,3205855,3224057,3241419,3259076,3273953,3294469,3311783,3329104,3345769,3363783,3381169,3397270,3413421,3430789,3448121,3465485,3484966,3500118,3517400
go_memstats_gc_sys_bytes&catalogue:80&catalogue,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200,563200
go_memstats_gc_sys_bytes&payment:80&payment,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,524288,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336,526336
go_memstats_gc_sys_bytes&user:80&user,524288,524288,524288,524288,524288,524288,524288,524288,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,557056,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104,559104
go_memstats_heap_alloc_bytes&catalogue:80&catalogue,2849544,2850496,2857256,2862320,2863520,2869384,2889688,2870560,2872000,2880976,2882040,2888112,2890344,2888992,2884424,2890344,2895312,2898568,2901664,2910048,2908824,2904656,2911440,2913968,2912496,2913040,2910784,2916616,2920144,2915408,2919248,2919888,2919328,2917184,2923056,2924960,2926280,2927792,2923984,2925528,2925144,2928232,2926112,2932320,2932288,2927368,2934936,2937352,2933712,2931712,2931496,2959488,2936408,2937936,2934960,2938576,2940088,2939728,2941432,2940544,2943256,2939936,2945672,2945104,2938824,2946384,2972232,2945560,2942872,2948920,2948504,2946936,2949648,2945384,2997176,2948624,2944032,2946240,2945064,2948472,2950544,2950744,2947392,2952000,2949104,2955256,2955080,2950768,2956608,2960560,2954872,2952616,2956912,2955416,2957208,2952712,2957880,2952752,2957584,2959016,2962744,2959056,3018368,2961944,2955544,2965056,2961544,2958336,3019640,2963648,2956088,2961584,2956328,2960640,2963272,2958656,2955904,3015232,2965488,2963576,2962400,2958464,3008912,2966840,3047736,2962264,2957984,3021712,3016920,2959288,2966768,2958768,2972480,2967160,2967408,2964336,2969024,2966088,2967880,2965584,2960560,2962304,2963488,2958392,2963424,2962208,2954520,3023808,3025304,2965376,2966408,2965096,2968200,2964720,2958864,2964144,2961432,2967064,2967408,2957184,2963392,2963424,3030336,2957048,2963952,2964960,2965672,2959136,2964096,2964744,2964736,2967200,2965064,2964856,2959064,3021160,2984680,2963392,2958056,2961432,2956368,2961160,2968368,2964784,2968576,2970744,2970544,3026648,2970312,2974904,2966584,2967576,2966344,2975048,2967064,3047480,3038464,3045320,3048408,3023824,3026128,2977784,2975936
