

jvm_memory_pool_bytes_committed&shipping:80&shipping&Compressed Class Space,5062656,5062656,5062656,5062656,5062656,5062656,5062656,5062656,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800,5324800

jvm_memory_pool_bytes_committed&shipping:80&shipping&G1 Eden Space,53477376,53477376,53477376,54525952,54525952,54525952,54525952,56623104,52428800,52428800,52428800,52428800,52428800,52428800,53477376,53477376,53477376,53477376,55574528,55574528,55574528,55574528,53477376,53477376,53477376,53477376,53477376,53477376,53477376,53477376,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,55574528,56623104,56623104,56623104,56623104,56623104,56623104,56623104,56623104

jvm_memory_pool_bytes_committed&shipping:80&shipping&G1 Old Gen,73400320,73400320,73400320,73400320,73400320,73400320,73400320,72351744,74448896,74448896,74448896,74448896,74448896,74448896,74448896,74448896,74448896,74448896,73400320,73400320,73400320,73400320,74448896,74448896,74448896,74448896,74448896,74448896,74448896,74448896,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320,73400320

jvm_memory_pool_bytes_committed&shipping:80&shipping&G1 Survivor Space,7340032,7340032,7340032,6291456,6291456,6291456,6291456,5242880,7340032,7340032,7340032,7340032,7340032,7340032,6291456,6291456,6291456,6291456,5242880,5242880,5242880,5242880,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304

jvm_memory_pool_bytes_committed&shipping:80&shipping&Metaspace,41500672,41762816,42024960,42287104,42549248,42549248,42549248,42549248,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256,44384256

jvm_memory_pool_bytes_max&carts:80&cart&Code Cache,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240

jvm_memory_pool_bytes_max&carts:80&cart&Compressed Class Space,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824

jvm_memory_pool_bytes_max&carts:80&cart&G1 Eden Space,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

jvm_memory_pool_bytes_max&carts:80&cart&G1 Old Gen,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728

jvm_memory_pool_bytes_max&carts:80&cart&G1 Survivor Space,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

jvm_memory_pool_bytes_max&carts:80&cart&Metaspace,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

jvm_memory_pool_bytes_max&orders:80&orders&Code Cache,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240

jvm_memory_pool_bytes_max&orders:80&orders&Compressed Class Space,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824

jvm_memory_pool_bytes_max&orders:80&orders&G1 Eden Space,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

jvm_memory_pool_bytes_max&orders:80&orders&G1 Old Gen,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728

jvm_memory_pool_bytes_max&orders:80&orders&G1 Survivor Space,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

jvm_memory_pool_bytes_max&orders:80&orders&Metaspace,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

jvm_memory_pool_bytes_max&shipping:80&shipping&Code Cache,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240,251658240

jvm_memory_pool_bytes_max&shipping:80&shipping&Compressed Class Space,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824,1073741824

jvm_memory_pool_bytes_max&shipping:80&shipping&G1 Eden Space,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

jvm_memory_pool_bytes_max&shipping:80&shipping&G1 Old Gen,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728,134217728

jvm_memory_pool_bytes_max&shipping:80&shipping&G1 Survivor Space,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

jvm_memory_pool_bytes_max&shipping:80&shipping&Metaspace,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

jvm_memory_pool_bytes_used&carts:80&cart&Code Cache,23221184,24223040,25260992,26815680,28359360,29245760,29448000,29523648,30336576,30409920,30411072,30386816,30341440,30393984,30432704,30411072,30401600,30407168,30429568,30458048,30451392,30467648,30495808,30518144,30486784,30492608,30500224,30478656,30511936,30513024,30523968,30544512,30544512,30544512,30545664,30545664,30538560,30538560,30544896,30549440,30552960,30551872,30571200,30498944,30482496,30508480,30576384,30656192,30654144,30641664,30648128,30649152,30652928,30690304,30811584

jvm_memory_pool_bytes_used&carts:80&cart&Compressed Class Space,5294344,5294344,5294344,5477032,5520792,5588576,5589064,5591272,5595736,5595736,5595736,5595736,5595736,5595736,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596216,5596696,5596696,5596696,5596696,5596696,5596696,5596696,5596696,5596696,5596696,5597168

jvm_memory_pool_bytes_used&carts:80&cart&G1 Eden Space,59768832,11534336,24117248,12582912,34603008,3145728,18874368,36700160,10485760,29360128,47185920,8388608,27262976,45088768,6291456,24117248,41943040,1048576,18874368,36700160,54525952,15728640,33554432,51380224,12582912,30408704,48234496,8388608,26214400,45088768,5242880,23068672,40894464,58720256,17825792,35651584,52428800,11534336,29360128,47185920,6291456,24117248,40894464,0,17825792,35651584,53477376,15728640,33554432,50331648,8388608,26214400,44040192,0,18874368

jvm_memory_pool_bytes_used&carts:80&cart&G1 Old Gen,50925096,51494104,51494104,51503168,51503168,51077112,51077112,51077112,51606552,51606552,51606552,51322368,51322368,51322368,51583712,51583712,51583712,51183536,51183536,51183536,51183536,51400288,51400288,51400288,51410872,51410872,51410872,51570752,51570752,51570752,51532336,51532336,51532336,51532336,51792472,51792472,51792472,51829464,51829464,51829464,51996944,51996944,51996944,51791264,51791264,51791264,51791264,52776128,52776128,52776128,53567152,53567152,53567152,54894944,54894944

jvm_memory_pool_bytes_used&carts:80&cart&G1 Survivor Space,2097152,3145728,3145728,5242880,5242880,6291456,6291456,6291456,5242880,5242880,5242880,5242880,5242880,5242880,4194304,4194304,4194304,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,5242880,5242880,5242880,5242880,3145728,3145728,3145728,2097152,2097152,2097152,1048576,1048576

jvm_memory_pool_bytes_used&carts:80&cart&Metaspace,43474624,43745144,44010352,45461856,46138024,46836136,46848080,46882560,47025752,47065088,47065088,47066464,47066464,47089176,47089896,47089896,47089896,47090264,47090264,47091432,47091432,47091432,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47093296,47094288,47094288,47094288,47096320,47096320,47097040,47097040,47097040,47097040,47097040,47097040,47098896,47098896,47098896,47098896,47100648

jvm_memory_pool_bytes_used&orders:80&orders&Code Cache,23796160,24826240,25979072,26687424,27613184,27830656,28262080,28667904,30353600,30560768,30598336,30669696,30701888,30722368,30719936,30704448,30706880,30738560,30903872,30811584,30814144,30851904,30867008,30923328,30810880,30823040,30827328,30859840,30847104,30849280,30748480,30748480,30745728,30747712,30780736,30782208,30749056,30750400,30708928,30708928,30694912,30708480,30737344,30709504,30723712,30725888,30758080,30884480,30884160,30884160,30886272,30886272,30886272,31007808,31103616

jvm_memory_pool_bytes_used&orders:80&orders&Compressed Class Space,5322216,5322216,5323608,5323608,5323608,5323608,5323608,5323608,5754928,5754928,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755408,5755888,5755888,5755888,5755888,5755888,5755888,5755888,5755888,5755888,5756360

jvm_memory_pool_bytes_used&orders:80&orders&G1 Eden Space,29360128,42991616,55574528,3145728,15728640,28311552,40894464,52428800,16777216,32505856,47185920,9437184,25165824,38797312,53477376,13631488,28311552,42991616,56623104,14680064,29360128,42991616,3145728,17825792,31457280,46137344,3145728,17825792,32505856,46137344,4194304,17825792,32505856,46137344,4194304,17825792,32505856,46137344,4194304,17825792,32505856,46137344,4194304,17825792,31457280,46137344,5242880,19922944,33554432,48234496,5242880,19922944,33554432,48234496,5242880

jvm_memory_pool_bytes_used&orders:80&orders&G1 Old Gen,51630512,51630512,51630512,52197960,52197960,52197960,52197960,52197960,51593680,51593680,51593680,51553792,51553792,51553792,51553792,52243216,52243216,52243216,52243216,51916400,51916400,51916400,51389176,51389176,51389176,51389176,52031136,52031136,52031136,52031136,51933456,51933456,51933456,51933456,51984032,51984032,51984032,51984032,52135312,52135312,52135312,52135312,51944384,51944384,51944384,51944384,51445608,51445608,51445608,51445608,52154760,52154760,52154760,52154760,52263912

jvm_memory_pool_bytes_used&orders:80&orders&G1 Survivor Space,1048576,1048576,1048576,2097152,2097152,2097152,2097152,2097152,7340032,7340032,7340032,6291456,6291456,6291456,6291456,5242880,5242880,5242880,5242880,6291456,6291456,6291456,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,6291456,6291456,6291456,6291456,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880

jvm_memory_pool_bytes_used&orders:80&orders&Metaspace,43616160,43876472,44202184,44301896,44579984,44584064,44640936,44677672,48234768,48237880,48238632,48240008,48240008,48262288,48262288,48262288,48262288,48262288,48262288,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48263824,48264128,48264128,48264128,48264128,48264128,48264128,48266160,48266160,48266544,48267264,48267264,48267264,48267264,48267264,48267264,48267264,48267264,48267264,48269016

jvm_memory_pool_bytes_used&shipping:80&shipping&Code Cache,23628608,24201536,25022080,25792832,26531392,26675264,27164480,27432640,28049152,28026624,27934272,27822912,27709952,27735232,27754496,27752576,27801088,27806848,27836480,27861056,27910976,27946752,27958464,27984064,28001024,28018944,28063168,28054336,28071680,28104128,28132352,28132352,28216896,28212544,28212544,28181952,28080192,28080192,28084928,28094912,28079808,28079808,28047872,28052544,28017856,27961152,27986240,28041984,28041984,28032704,28035520,28036416,28040064,28058432,28217984

jvm_memory_pool_bytes_used&shipping:80&shipping&Compressed Class Space,4884840,4884840,4884840,4886232,4886232,4886232,4886232,4886712,5126576,5126576,5126576,5126576,5126576,5126576,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127064,5127544,5127544

jvm_memory_pool_bytes_used&shipping:80&shipping&G1 Eden Space,23068672,33554432,47185920,9437184,20971520,32505856,45088768,5242880,25165824,37748736,2097152,14680064,28311552,40894464,5242880,17825792,30408704,42991616,6291456,18874368,30408704,42991616,4194304,16777216,28311552,40894464,3145728,15728640,28311552,40894464,3145728,15728640,27262976,39845888,0,12582912,24117248,36700160,49283072,9437184,22020096,33554432,46137344,6291456,18874368,31457280,42991616,3145728,15728640,28311552,39845888,52428800,12582912,24117248,36700160

jvm_memory_pool_bytes_used&shipping:80&shipping&G1 Old Gen,55233536,55233536,55233536,55838032,55838032,55838032,55838032,56143288,55690240,55690240,55534112,55534112,55534112,55534112,56321728,56321728,56321728,56321728,56201976,56201976,56201976,56201976,55910416,55910416,55910416,55910416,56402424,56402424,56402424,56402424,56188800,56188800,56188800,56188800,56802240,56802240,56802240,56802240,56802240,56969856,56969856,56969856,56969856,57031648,57031648,57031648,57031648,57032808,57032808,57032808,57032808,57032808,57948192,57948192,57948192

jvm_memory_pool_bytes_used&shipping:80&shipping&G1 Survivor Space,7340032,7340032,7340032,6291456,6291456,6291456,6291456,5242880,7340032,7340032,7340032,7340032,7340032,7340032,6291456,6291456,6291456,6291456,5242880,5242880,5242880,5242880,6291456,6291456,6291456,6291456,6291456,6291456,6291456,6291456,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,5242880,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304

jvm_memory_pool_bytes_used&shipping:80&shipping&Metaspace,40714184,40931064,41143936,41300528,41530616,41530616,41574056,41590888,43398304,43399160,43401328,43403128,43405264,43433400,43446136,43446136,43447728,43447728,43447728,43452424,43470232,43470232,43470232,43470232,43470232,43470232,43470232,43472040,43472040,43472040,43472040,43472040,43472040,43472336,43472336,43472336,43472336,43472336,43472336,43472336,43472336,43472336,43474368,43474736,43474736,43474736,43474736,43474736,43474736,43474736,43474736,43474736,43475120,43476144,43476144

jvm_threads_current&carts:80&cart,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23

jvm_threads_current&orders:80&orders,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23

jvm_threads_current&shipping:80&shipping,21,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23

jvm_threads_daemon&carts:80&cart,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21

jvm_threads_daemon&orders:80&orders,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21

jvm_threads_daemon&shipping:80&shipping,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19

jvm_threads_deadlocked&carts:80&cart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

jvm_threads_deadlocked&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

jvm_threads_deadlocked&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

jvm_threads_deadlocked_monitor&carts:80&cart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

jvm_threads_deadlocked_monitor&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

jvm_threads_deadlocked_monitor&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

jvm_threads_peak&carts:80&cart,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23

jvm_threads_peak&orders:80&orders,23,23,23,23,23,23,23,23,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28

jvm_threads_peak&shipping:80&shipping,21,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23

jvm_threads_started_total&carts:80&cart,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30

jvm_threads_started_total&orders:80&orders,30,30,30,30,30,30,30,30,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73

jvm_threads_started_total&shipping:80&shipping,28,28,28,28,28,28,28,28,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30

mem&carts:80&cart,201374,202617,203890,207004,209214,210828,211037,211147,212085,212195,212196,212174,212130,212203,212242,212221,212212,212218,212240,212268,212262,212278,212307,212329,212298,212304,212311,212290,212323,212324,212335,212355,212355,212355,212356,212356,212349,212349,212355,212361,212364,212363,212384,212313,212298,212324,212390,212468,212466,212454,212462,212463,212467,212503,212624

mem&orders:80&orders,202101,203361,204798,205596,206771,206985,207465,207897,213438,213643,213681,213752,213784,213825,213823,213808,213810,213841,214003,213914,213917,213953,213968,214023,213913,213925,213929,213961,213949,213951,213852,213852,213850,213852,213884,213885,213853,213855,213814,213814,213800,213814,213844,213817,213831,213834,213866,213989,213989,213989,213991,213991,213991,214110,214205

mem&shipping:80&shipping,198677,199448,200457,201364,202310,202451,202971,203249,205851,205830,205742,205635,205526,205579,205610,205608,205657,205663,205692,205720,205787,205822,205833,205858,205875,205892,205935,205928,205945,205977,206005,206005,206087,206083,206083,206053,205954,205954,205959,205968,205954,205954,205924,205929,205895,205840,205865,205919,205919,205910,205913,205914,205917,205937,206093

mem_free&carts:80&cart,20089,65832,53848,62430,41202,71699,55697,39077,65199,46261,28697,66771,49208,31664,70287,52489,34998,74581,56863,39463,21827,59685,42060,24637,62977,45721,28168,66552,49177,31555,71135,53533,36339,18829,58871,41633,24203,64414,47157,29595,70102,52645,35397,17829,57377,40104,22695,61098,43550,26310,67978,50506,33065,75696,58007

mem_free&orders:80&orders,50523,36726,24921,73953,62181,49662,37606,25874,56247,41665,26565,64342,49619,35845,21449,61361,47173,32771,18717,59647,45408,31352,72181,58221,44308,29988,71108,57184,43149,29259,71123,57378,43247,29261,70975,57275,43327,29546,70829,57156,43159,29278,70105,56355,42457,28556,69779,56015,42041,28048,69137,55530,41583,27694,69334

mem_free&shipping:80&shipping,47188,36203,23623,61012,49298,37863,26197,65009,44435,31858,66803,54495,41704,29225,64388,52094,39518,27386,64827,52538,40347,28167,65789,53697,41714,29507,65790,53847,41652,29683,67476,55494,43512,31506,70133,58091,45969,33916,21906,60781,48601,36608,24543,63479,51105,39321,27254,67361,54895,43115,31343,19235,57786,46088,33918

microservices_demo_user_request_count&user:80&user&getAddresses,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7

microservices_demo_user_request_count&user:80&user&getCards,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7

microservices_demo_user_request_count&user:80&user&getUsers,3,6,6,9,64,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69

