go_memstats_heap_objects&payment:80&payment,12560,13730,13798,13825,13846,13944,13986,14037,14032,14060,14126,14149,14206,14128,14142,14049,14134,14141,14120,14149,14184,14140,14223,14122,14153,14179,14196,14243,14258,14237,14248,14243,14286,14282,14218,14214,14419,14277,14246,14224,14219
go_memstats_heap_objects&user:80&user,14723,12076,12371,12620,11619,13693,11471,12622,12796,12929,11728,12799,13629,11812,14244,12579,12084,12305,13680,14025,13074,14287,13145,12976,13980,12397,13722,11755,11851,13113,14012,12866,13597,15068,11820,12806,12952,14034,11868,13637,14288
go_memstats_heap_released_bytes&catalogue:80&catalogue,0,24576,24576,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,262144
go_memstats_heap_released_bytes&payment:80&payment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
go_memstats_heap_released_bytes_total&user:80&user,0,0,0,0,1351680,0,0,1351680,1351680,1351680,0,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,1351680,0,0,0,1351680,0,0,0,0
go_memstats_heap_sys_bytes&catalogue:80&catalogue,6258688,6225920,6193152,6160384,6127616,6127616,6127616,6127616,6127616,7176192,7176192,7176192,7176192,7176192,7143424,7176192,7176192,7176192,7176192,7143424,7176192,7176192,7176192,7143424,7143424,7143424,7143424,7143424,7143424,7143424,7143424,7110656,7667712,7143424,7143424,7143424,7110656,7077888,7077888,7077888,7077888
go_memstats_heap_sys_bytes&payment:80&payment,6258688,6193152,6193152,6160384,6160384,6160384,6160384,6127616,6127616,6127616,6127616,6127616,6127616,6127616,6127616,6094848,6094848,6094848,6094848,6062080,6062080,6062080,6094848,6094848,6094848,6062080,6094848,6062080,6029312,6029312,6029312,5996544,6029312,6029312,6029312,6029312,6029312,6029312,6029312,6029312,6029312
go_memstats_heap_sys_bytes&user:80&user,6717440,7143424,7110656,7110656,7602176,7110656,7634944,7077888,7045120,7045120,7536640,7012352,7012352,7471104,6946816,6914048,7471104,6914048,6881280,6914048,6881280,6914048,6914048,6914048,6914048,6914048,6914048,7438336,7405568,6881280,6914048,6914048,6881280,7340032,7372800,6815744,6815744,6750208,7307264,6782976,6750208
go_memstats_last_gc_time_seconds&catalogue:80&catalogue,1669880387.2909822,1669880686.1039224,1669880986.1045318,1669881286.1041808,1669881586.1036358,1669881886.103926,1669882186.104349,1669882486.104362,1669882786.104339,1669883086.1044123,1669883386.1042802,1669883686.104123,1669883986.1035328,1669884286.1041605,1669884586.1046638,1669884886.1034584,1669885186.1040313,1669885486.105865,1669885786.1035714,1669886086.1039028,1669886386.1040215,1669886686.1040957,1669886986.104089,1669887286.1060474,1669887586.1041167,1669887886.1038237,1669888186.103493,1669888486.1036894,1669888786.1035607,1669889086.10397,1669889386.1043336,1669889686.1009123,1669890001.1026244,1669890286.1038065,1669890586.1011899,1669890886.1037683,1669891186.1034796,1669891486.1037111,1669891786.1041343,1669892086.1026244,1669892386.103431
go_memstats_last_gc_time_seconds&payment:80&payment,1669880391.4012275,1669880690.213023,1669880990.21392,1669881290.2126503,1669881590.2134745,1669881890.214213,1669882190.2141662,1669882490.2136765,1669882790.2136753,1669883090.2128763,1669883390.2141705,1669883690.213414,1669883990.2144191,1669884290.2130985,1669884590.2138631,1669884890.2134516,1669885190.2137027,1669885490.214111,1669885790.214144,1669886090.2129157,1669886390.2126367,1669886690.2137969,1669886990.2125647,1669887290.21353,1669887590.2137053,1669887890.2131402,1669888190.2134228,1669888490.2142494,1669888790.2133734,1669889090.2144809,1669889390.2138638,1669889690.2096682,1669889990.2130892,1669890290.212859,1669890590.209956,1669890890.213248,1669891190.2123873,1669891490.213092,1669891790.2139654,1669892090.213531,1669892390.2127402
go_memstats_last_gc_time_seconds&user:80&user,1669880402.0560355,1669880700.8684008,1669881000.8690398,1669881297.4109333,1669881602.4243345,1669881895.8677614,1669882202.7919385,1669882500.867937,1669882795.8692193,1669883096.9835875,1669883401.996227,1669883700.8683567,1669883995.8688414,1669884300.8683126,1669884591.541561,1669884900.8684747,1669885200.8682554,1669885500.869402,1669885795.868205,1669886095.867722,1669886395.8685153,1669886695.8684206,1669887000.8676453,1669887300.867804,1669887595.868179,1669887900.8678908,1669888195.868879,1669888505.867998,1669888802.958682,1669889100.867541,1669889395.867231,1669889700.8681529,1669889995.8683457,1669890305.8676925,1669890600.8681905,1669890900.8679616,1669891200.8678792,1669891495.8673015,1669891805.869368,1669892095.8683774,1669892390.8682375
go_memstats_lookups_total&catalogue:80&catalogue,397,876,1356,1836,2316,2797,3276,3756,4236,4716,5196,5684,6156,6637,7116,7599,8079,8565,9046,9525,10014,10502,10991,11474,11965,12462,12945,13425,13905,14395,14875,15355,15853,16332,16814,17301,17781,18276,18754,19272,19779
go_memstats_lookups_total&payment:80&payment,385,873,1353,1833,2313,2793,3273,3754,4233,4713,5193,5673,6154,6633,7114,7593,8074,8554,9033,9513,9994,10473,10956,11433,11913,12394,12873,13353,13833,14313,14793,15274,15754,16233,16714,17193,17681,18153,18633,19113,19593
go_memstats_lookups_total&user:80&user,488,1064,1657,2232,2815,3375,3940,4517,5095,5667,6233,6795,7357,7928,8501,9062,9625,10187,10748,11315,11879,12438,12991,13542,14094,14647,15210,15770,16331,16890,17443,18002,18558,19126,19678,20233,20773,21330,21889,22431,22980
go_memstats_mallocs_total&catalogue:80&catalogue,78559,162219,245828,329336,412937,496560,580083,663692,747219,830758,914271,998124,1081445,1164998,1248437,1331980,1415489,1499070,1582632,1666106,1749652,1833219,1916747,2000216,2083770,2167315,2250849,2334391,2417980,2501497,2584974,2668550,2752377,2835622,2919113,3002669,3086182,3169868,3253357,3336836,3420454
go_memstats_mallocs_total&payment:80&payment,77706,162656,246304,329840,413364,497069,580609,664167,747622,831275,914856,998355,1081912,1165432,1248955,1332380,1416074,1499576,1583128,1666646,1750203,1833666,1917311,2000711,2084253,2167818,2251335,2334961,2418432,2501988,2585615,2669113,2752675,2836222,2919673,3003230,3086936,3170245,3253772,3337261,3420798
go_memstats_mallocs_total&user:80&user,82918,170824,257408,344237,430962,517456,604086,690749,777530,864116,950871,1037381,1124172,1210896,1297659,1384379,1471182,1557574,1644381,1731006,1817837,1904574,1991219,2077934,2164561,2251402,2338133,2424781,2511583,2598264,2684718,2771579,2858197,2945124,3031794,3118530,3205021,3291754,3378576,3465122,3551917
go_memstats_mcache_inuse_bytes&catalogue:80&catalogue,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200
go_memstats_mcache_inuse_bytes&payment:80&payment,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200
go_memstats_mcache_inuse_bytes&user:80&user,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200,19200
go_memstats_mcache_sys_bytes&catalogue:80&catalogue,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768
go_memstats_mcache_sys_bytes&payment:80&payment,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768
go_memstats_mcache_sys_bytes&user:80&user,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768
go_memstats_mspan_inuse_bytes&catalogue:80&catalogue,39520,40640,40160,41120,40640,41280,41440,41760,42240,42080,41760,41920,41920,42400,42080,42240,42080,42560,41440,42240,42400,43200,43200,43840,44160,43680,42880,42880,42720,43840,42720,42880,44960,44000,43360,43200,43680,44960,44800,45120,45440
go_memstats_mspan_inuse_bytes&payment:80&payment,36640,37440,37920,37920,38080,38080,38560,38720,38560,38560,38880,39200,39040,39200,38880,39360,39520,39520,39680,39680,40000,39360,39680,40160,39040,39040,39040,40000,39520,39840,40000,40000,40960,40000,40000,39840,39680,39360,39360,40160,40160
go_memstats_mspan_inuse_bytes&user:80&user,41280,41920,42240,42240,43200,44320,42400,44320,43680,44320,43040,44640,44480,44480,44160,45120,43840,46720,45440,46400,45280,46880,46400,46080,45760,45280,45920,44640,44960,45920,46720,45600,45920,47040,45920,46400,46080,46880,45920,46240,46720
go_memstats_mspan_sys_bytes&catalogue:80&catalogue,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152
go_memstats_mspan_sys_bytes&payment:80&payment,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152
go_memstats_mspan_sys_bytes&user:80&user,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152
go_memstats_next_gc_bytes&catalogue:80&catalogue,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304
go_memstats_next_gc_bytes&payment:80&payment,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304
go_memstats_next_gc_bytes&user:80&user,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4194304,4195058,4194304
go_memstats_other_sys_bytes&catalogue:80&catalogue,3328594,3326994,3326650,3325050,3323282,3321850,3321106,3320010,3319106,3322978,3322738,3322738,3321866,3321202,3576746,3576050,3837242,3836514,3836114,3835386,3835194,3835194,3834962,3834962,3834234,3833738,3833306,3832570,3832146,3831970,3831970,3831762,3831762,3830994,3830994,3830994,3830994,3830778,3830322,3830322,3829602
go_memstats_other_sys_bytes&payment:80&payment,3328174,3326374,3324838,3322910,3320286,3319366,3319134,3318510,3318510,3315710,3314838,3314422,3314030,3313182,3312334,3311382,3310926,3310390,3309118,3308230,3307414,3306982,3306702,3306486,3306486,3306230,3305494,3304486,3304078,3303662,3303166,3302494,3302262,3302262,3301854,3301638,3301430,3301430,3301430,3300758,3299974
go_memstats_other_sys_bytes&user:80&user,3328584,3330088,3328808,3326856,3325720,3324088,3323144,3322448,3322208,3320840,3319640,3580416,3579072,3578624,3577912,3577656,3577424,3576704,3575928,3575480,3574496,3574000,3573080,3573080,3572864,3572432,3571528,3571272,3570800,3570280,3570040,3569584,3569360,3569096,3827576,3827376,3827376,3827152,3827152,3826960,3826720
go_memstats_stack_inuse_bytes&catalogue:80&catalogue,2129920,2162688,2195456,2228224,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2293760,2260992,2260992,2260992,2260992,2293760,2260992,2260992,2260992,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2326528,1769472,2293760,2293760,2293760,2326528,2359296,2359296,2359296,2359296
go_memstats_stack_inuse_bytes&payment:80&payment,2129920,2195456,2195456,2228224,2228224,2228224,2228224,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2293760,2293760,2293760,2293760,2326528,2326528,2326528,2293760,2293760,2293760,2326528,2293760,2326528,2359296,2359296,2359296,2392064,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296
go_memstats_stack_inuse_bytes&user:80&user,1671168,2293760,2326528,2326528,1835008,2326528,1802240,2359296,2392064,2392064,1900544,2424832,2424832,1966080,2490368,2523136,1966080,2523136,2555904,2523136,2555904,2523136,2523136,2523136,2523136,2523136,2523136,1998848,2031616,2555904,2523136,2523136,2555904,2097152,2064384,2621440,2621440,2686976,2129920,2654208,2686976
go_memstats_stack_sys_bytes&catalogue:80&catalogue,2129920,2162688,2195456,2228224,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2293760,2260992,2260992,2260992,2260992,2293760,2260992,2260992,2260992,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2293760,2326528,1769472,2293760,2293760,2293760,2326528,2359296,2359296,2359296,2359296
go_memstats_stack_sys_bytes&payment:80&payment,2129920,2195456,2195456,2228224,2228224,2228224,2228224,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2260992,2293760,2293760,2293760,2293760,2326528,2326528,2326528,2293760,2293760,2293760,2326528,2293760,2326528,2359296,2359296,2359296,2392064,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296,2359296
go_memstats_stack_sys_bytes&user:80&user,1671168,2293760,2326528,2326528,1835008,2326528,1802240,2359296,2392064,2392064,1900544,2424832,2424832,1966080,2490368,2523136,1966080,2523136,2555904,2523136,2555904,2523136,2523136,2523136,2523136,2523136,2523136,1998848,2031616,2555904,2523136,2523136,2555904,2097152,2064384,2621440,2621440,2686976,2129920,2654208,2686976
go_memstats_sys_bytes&catalogue:80&catalogue,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,14854392,14854392,14854392,14854392,14854392,15116536,15116536,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680,15378680
go_memstats_sys_bytes&payment:80&payment,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952,13768952
go_memstats_sys_bytes&user:80&user,13768952,14854392,14854392,14854392,14854392,14854392,14854392,14854392,14854392,14854392,14854392,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15116536,15378680,15378680,15378680,15378680,15378680,15378680,15378680
heap&carts:80&cart,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap&orders:80&orders,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap&shipping:80&shipping,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap_committed&carts:80&cart,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap_committed&orders:80&orders,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap_committed&shipping:80&shipping,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
heap_init&carts:80&cart,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
heap_init&orders:80&orders,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
heap_init&shipping:80&shipping,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
heap_used&carts:80&cart,79688,84808,90952,97096,103240,109384,60434,66578,72722,78866,85010,91154,97298,43756,38651,42790,48934,55078,60198,66342,72486,78630,83750,89894,96038,102182,107302,113446,43892,50036,56180,61300,67444,73588,78708,84852,90996,97140,102260,108404,114548
heap_used&orders:80&orders,58737,65905,72049,77169,83313,89457,95601,101745,107889,114033,50655,56799,63967,68063,74207,80351,86495,92639,98783,103903,110047,47618,53762,59906,65026,71170,77314,83458,88578,94722,100866,105986,112130,49725,54845,60989,67133,73277,78397,84541,90685
heap_used&shipping:80&shipping,94712,99832,105976,59512,65656,70776,76920,82040,88184,93304,98424,104568,55731,61875,68019,73139,79283,84403,89523,94643,100787,106931,55988,61108,67252,72372,78516,83636,89780,94900,101044,106164,55696,61840,66960,72080,78224,83344,89488,94608,100752
httpsessions_active&carts:80&cart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
httpsessions_active&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
httpsessions_active&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
httpsessions_max&carts:80&cart,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
httpsessions_max&orders:80&orders,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
httpsessions_max&shipping:80&shipping,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
instance_uptime&carts:80&cart,347907,646720,946720,1246720,1546720,1846720,2146721,2446720,2746720,3046720,3346720,3646719,3946721,4246720,4546719,4846719,5146720,5446719,5746720,6046720,6346720,6646720,6946720,7246719,7546719,7846719,8146720,8446720,8746720,9046720,9346719,9646720,9946719,10246719,10546720,10846719,11146719,11446719,11746720,12046720,12346720
instance_uptime&orders:80&orders,345385,644197,944198,1244197,1544198,1844198,2144198,2444197,2744197,3044196,3344197,3644197,3944198,4244197,4544197,4844196,5144197,5444197,5744197,6044197,6344197,6644197,6944197,7244197,7544197,7844197,8144197,8444197,8744197,9044197,9344196,9644197,9944197,10244197,10544197,10844197,11144196,11444196,11744197,12044197,12344197
instance_uptime&shipping:80&shipping,345998,644811,944811,1244810,1544811,1844810,2144811,2444810,2744810,3044810,3344810,3644811,3944811,4244811,4544811,4844810,5144810,5444811,5744810,6044810,6344811,6644811,6944810,7244810,7544810,7844810,8144811,8444810,8744811,9044811,9344809,9644810,9944810,10244810,10544810,10844811,11144809,11444810,11744810,12044810,12344810
jvm_classes_loaded&carts:80&cart,8053,8053,8053,8053,8053,8053,7997,7997,7997,7997,7997,7997,7997,7997,7997,7997,7997,7998,7998,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999,7999
jvm_classes_loaded&orders:80&orders,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097
jvm_classes_loaded&shipping:80&shipping,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431
jvm_classes_loaded_total&carts:80&cart,8053,8053,8053,8053,8053,8053,8054,8054,8054,8054,8054,8054,8054,8054,8054,8054,8054,8055,8055,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056,8056
jvm_classes_loaded_total&orders:80&orders,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8096,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097,8097
jvm_classes_loaded_total&shipping:80&shipping,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431,7431
jvm_classes_unloaded_total&carts:80&cart,0,0,0,0,0,0,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
jvm_classes_unloaded_total&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_classes_unloaded_total&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_count&G1 Old Generation&carts:80&cart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_count&G1 Old Generation&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_count&G1 Old Generation&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_count&G1 Young Generation&carts:80&cart,60,60,60,60,60,60,61,61,61,61,61,61,61,63,64,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66
jvm_gc_collection_seconds_count&G1 Young Generation&orders:80&orders,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63
jvm_gc_collection_seconds_count&G1 Young Generation&shipping:80&shipping,57,57,57,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61
jvm_gc_collection_seconds_sum&G1 Old Generation&carts:80&cart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_sum&G1 Old Generation&orders:80&orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_sum&G1 Old Generation&shipping:80&shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvm_gc_collection_seconds_sum&G1 Young Generation&carts:80&cart,3.24,3.24,3.24,3.24,3.24,3.24,3.245,3.245,3.245,3.245,3.245,3.245,3.245,3.259,3.265,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274,3.274
jvm_gc_collection_seconds_sum&G1 Young Generation&orders:80&orders,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.952,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.961,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.968,2.968,2.968,2.968,2.968,2.968,2.968,2.968
jvm_gc_collection_seconds_sum&G1 Young Generation&shipping:80&shipping,3.121,3.121,3.121,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.126,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.134,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.141,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15
jvm_info&carts:80&cart&Oracle Corporation&1.8.0_111-internal-alpine-r0-b14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jvm_info&orders:80&orders&Oracle Corporation&1.8.0_111-internal-alpine-r0-b14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
